parcel_id,village,parcel_type,main_crop_current,secondary_crop_current,area_da,irrigation_current,water_m3_current,profit_tl_current,orchard_lock,equal_village_share_m3,equal_parcel_quota_m3,farmer_id,farmer_name,selected_alternative_id,selected_alternative_label,selected_pattern,assignment_status,assignment_note,geometry_status,geometry_source,has_real_geojson,drawing_required,owner_username,assigned_farmer_username,assigned_farmer_name
P71,Bahçeli,orchard,ELMA,,8438.0,Damla,6859840.86,92818000.0,1,20140016.162,649677.94071,C071,Ramazan Şimşek,current,Mevcut desen / Excel referansı,ELMA,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P72,Bahçeli,orchard,ERİK,,41.0,Damla,32102.59,369000.0,1,20140016.162,649677.94071,C072,Recep Ergin,current,Mevcut desen / Excel referansı,ERİK,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P73,Bahçeli,orchard,KAYSI,,480.0,Damla,384264.0,4560000.0,1,20140016.162,649677.94071,C073,Bekir Arslan,current,Mevcut desen / Excel referansı,KAYSI,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P74,Bahçeli,orchard,KİRAZ,,20.0,Damla,16211.0,230000.0,1,20140016.162,649677.94071,C074,Ömer Aslan,current,Mevcut desen / Excel referansı,KİRAZ,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P75,Bahçeli,orchard,NEKTAR,,98.0,Damla,83098.12,980000.0,1,20140016.162,649677.94071,C075,Kemal Bulut,current,Mevcut desen / Excel referansı,NEKTAR,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P76,Bahçeli,orchard,ŞEFTALİ,,25.0,Damla,21198.5,245000.0,1,20140016.162,649677.94071,C076,Halil Özer,current,Mevcut desen / Excel referansı,ŞEFTALİ,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P77,Bahçeli,orchard,BADEM,,2.0,Damla,1316.54,18000.0,1,20140016.162,649677.94071,C077,Emin Kara,current,Mevcut desen / Excel referansı,BADEM,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P78,Bahçeli,orchard,CEVİZ,,203.0,Damla,165032.91,2030000.0,1,20140016.162,649677.94071,C078,Şaban Bilgin,current,Mevcut desen / Excel referansı,CEVİZ,geometry_ready,Bahçeli parsel çizimi panele bağlandı; GeoJSON dosyası kalıcı veri klasörüne işlendi.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P79,Bor İlçe Merkezi,field,BUĞDAY (Dane),,4441.0,Yagmurlama,2721311.57,11933131.317,0,20140016.162,468372.468884,C079,Adem Köse,current,Mevcut desen / Excel referansı,BUĞDAY (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P80,Bor İlçe Merkezi,field,ARPA (Dane),,2540.0,Yagmurlama,1308989.0,6604000.0,0,20140016.162,468372.468884,C080,Yakup Çelik,current,Mevcut desen / Excel referansı,ARPA (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P81,Bor İlçe Merkezi,field,ÇAVDAR (Dane),,85.0,Yagmurlama,43684.9,212500.0,0,20140016.162,468372.468884,C081,Veli Koç,current,Mevcut desen / Excel referansı,ÇAVDAR (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P82,Bor İlçe Merkezi,field,MISIR (Dane),,9.0,Yagmurlama,8992.53,36000.0,0,20140016.162,468372.468884,C082,İsmail Güneş,current,Mevcut desen / Excel referansı,MISIR (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P83,Bor İlçe Merkezi,field,TRTİKALE (Dane),,50.0,Yagmurlama,27105.0,135000.0,0,20140016.162,468372.468884,C083,Serkan Karaca,current,Mevcut desen / Excel referansı,TRTİKALE (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P84,Bor İlçe Merkezi,field,KURU FASULYE,,160.0,Yagmurlama,133510.4,880000.0,0,20140016.162,468372.468884,C084,Selim Çetin,current,Mevcut desen / Excel referansı,KURU FASULYE,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P85,Bor İlçe Merkezi,field,NOHUT,,140.0,Yagmurlama,93069.2,448000.0,0,20140016.162,468372.468884,C085,Mahmut Acar,current,Mevcut desen / Excel referansı,NOHUT,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P86,Bor İlçe Merkezi,field,PATATES,,250.0,Yagmurlama,222375.0,580254.25,0,20140016.162,468372.468884,C086,Ferhat Uzun,current,Mevcut desen / Excel referansı,PATATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P87,Bor İlçe Merkezi,field,ŞEKER PANCARI,,2960.0,Karık,4422861.6,19240000.0,0,20140016.162,468372.468884,C087,Erdal Şahin,current,Mevcut desen / Excel referansı,ŞEKER PANCARI,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P88,Bor İlçe Merkezi,field,ÇAVDAR (YEŞİLOT),,570.0,Yagmurlama,260837.7,2223000.0,0,20140016.162,468372.468884,C088,Cemal Korkmaz,current,Mevcut desen / Excel referansı,ÇAVDAR (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P89,Bor İlçe Merkezi,field,TRİTİKALE (YEŞİLOT),,40.0,Yagmurlama,24294.8,140000.0,0,20140016.162,468372.468884,C089,Metin Yalçın,current,Mevcut desen / Excel referansı,TRİTİKALE (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P90,Bor İlçe Merkezi,field,FİĞ (YEŞİLOT),,900.0,Yagmurlama,546633.0,4050000.0,0,20140016.162,468372.468884,C090,Orhan Kaplan,current,Mevcut desen / Excel referansı,FİĞ (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P91,Bor İlçe Merkezi,field,YONCA (YEŞİLOT),,2900.0,Yagmurlama,3232717.0,18850000.0,0,20140016.162,468372.468884,C091,Nuri Bayram,current,Mevcut desen / Excel referansı,YONCA (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P92,Bor İlçe Merkezi,field,SİLAJLIK MISIR,,5340.0,Yagmurlama,4464293.4,33108000.0,0,20140016.162,468372.468884,C092,Sevgi Sezer,current,Mevcut desen / Excel referansı,SİLAJLIK MISIR,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P93,Bor İlçe Merkezi,field,SORGUM,,183.0,Yagmurlama,178249.32,695400.0,0,20140016.162,468372.468884,C093,Nermin Çakır,current,Mevcut desen / Excel referansı,SORGUM,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P94,Bor İlçe Merkezi,vegetable,SİVRİ BİBER,,16.0,Damla,11169.44,112000.0,0,20140016.162,468372.468884,C094,Gül Yılmaz,current,Mevcut desen / Excel referansı,SİVRİ BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P95,Bor İlçe Merkezi,vegetable,SALÇALIK BİBER,,191.0,Damla,133335.19,1748777.091,0,20140016.162,468372.468884,C095,Derya Öztürk,current,Mevcut desen / Excel referansı,SALÇALIK BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P96,Bor İlçe Merkezi,vegetable,SOFRALIK DOMATES,,180.0,Damla,141890.4,1562345.64,0,20140016.162,468372.468884,C096,Büşra Aktaş,current,Mevcut desen / Excel referansı,SOFRALIK DOMATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P97,Bor İlçe Merkezi,vegetable,SALÇALIK DOMATES,,4960.0,Damla,3909868.8,79318926.24,0,20140016.162,468372.468884,C097,Esra Erdem,current,Mevcut desen / Excel referansı,SALÇALIK DOMATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P98,Bor İlçe Merkezi,vegetable,FASULYE (TAZE),,10.0,Damla,5804.2,5756.35,0,20140016.162,468372.468884,C098,Seda Tekin,current,Mevcut desen / Excel referansı,FASULYE (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P99,Bor İlçe Merkezi,vegetable,HIYAR (SOFRALIK),,12.0,Damla,7514.28,62400.0,0,20140016.162,468372.468884,C099,Rabia Keskin,current,Mevcut desen / Excel referansı,HIYAR (SOFRALIK),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P100,Bor İlçe Merkezi,vegetable,KABAK (SAKIZ),,7.0,Damla,4383.33,45500.0,0,20140016.162,468372.468884,C100,Neslihan Işık,current,Mevcut desen / Excel referansı,KABAK (SAKIZ),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P101,Bor İlçe Merkezi,vegetable,KABAK (ÇEREZLİK),,50.0,Damla,29872.0,225000.0,0,20140016.162,468372.468884,C101,Ahmet Yılmaz,current,Mevcut desen / Excel referansı,KABAK (ÇEREZLİK),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P102,Bor İlçe Merkezi,vegetable,ISPANAK,,30.0,Yagmurlama,11081.7,90000.0,0,20140016.162,468372.468884,C102,Mehmet Öztürk,current,Mevcut desen / Excel referansı,ISPANAK,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P103,Bor İlçe Merkezi,vegetable,KARPUZ,,750.0,Damla,482385.0,3375000.0,0,20140016.162,468372.468884,C103,Mustafa Aktaş,current,Mevcut desen / Excel referansı,KARPUZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P104,Bor İlçe Merkezi,vegetable,KAVUN,,520.0,Damla,341941.6,2444000.0,0,20140016.162,468372.468884,C104,Ali Erdem,current,Mevcut desen / Excel referansı,KAVUN,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P105,Bor İlçe Merkezi,vegetable,LAHANA (BEYAZ),,240.0,Yagmurlama,99477.6,1193459.52,0,20140016.162,468372.468884,C105,Hasan Tekin,current,Mevcut desen / Excel referansı,LAHANA (BEYAZ),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P106,Bor İlçe Merkezi,vegetable,MARUL,,35.0,Yagmurlama,12100.55,175000.0,0,20140016.162,468372.468884,C106,Hüseyin Keskin,current,Mevcut desen / Excel referansı,MARUL,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P107,Bor İlçe Merkezi,vegetable,PIRASA,,30.0,Yagmurlama,23672.4,135000.0,0,20140016.162,468372.468884,C107,İbrahim Işık,current,Mevcut desen / Excel referansı,PIRASA,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P108,Bor İlçe Merkezi,vegetable,SOĞAN (KURU),,1190.0,Yagmurlama,1194760.0,15207945.34,0,20140016.162,468372.468884,C108,Murat Kaya,current,Mevcut desen / Excel referansı,SOĞAN (KURU),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P109,Bor İlçe Merkezi,vegetable,SOĞAN (TAZE),,30.0,Yagmurlama,25084.8,210000.0,0,20140016.162,468372.468884,C109,Osman Aydın,current,Mevcut desen / Excel referansı,SOĞAN (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P110,Bor İlçe Merkezi,vegetable,TURP (KIRMIZI),,30.0,Yagmurlama,8966.1,120000.0,0,20140016.162,468372.468884,C110,Yusuf Özdemir,current,Mevcut desen / Excel referansı,TURP (KIRMIZI),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P111,Bor İlçe Merkezi,vegetable,MAYDONOZ,,40.0,Yagmurlama,18322.4,180000.0,0,20140016.162,468372.468884,C111,Fatma Taş,current,Mevcut desen / Excel referansı,MAYDONOZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P112,Bor İlçe Merkezi,orchard,BAĞ,,700.0,Damla,449764.0,5600000.0,1,20140016.162,468372.468884,C112,Ayşe Kılıç,current,Mevcut desen / Excel referansı,BAĞ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P113,Bor İlçe Merkezi,orchard,ARMUT,,20.0,Damla,16959.8,200000.0,1,20140016.162,468372.468884,C113,Emine Güler,current,Mevcut desen / Excel referansı,ARMUT,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P114,Bor İlçe Merkezi,orchard,ELMA,,4940.0,Damla,4016269.4,54340000.0,1,20140016.162,468372.468884,C114,Hatice Özkan,current,Mevcut desen / Excel referansı,ELMA,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P115,Bor İlçe Merkezi,orchard,ERİK,,13.0,Damla,10179.26,117000.0,1,20140016.162,468372.468884,C115,Zeynep Demir,current,Mevcut desen / Excel referansı,ERİK,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P116,Bor İlçe Merkezi,orchard,KAYSI,,170.0,Damla,136093.5,1615000.0,1,20140016.162,468372.468884,C116,Elif Yıldız,current,Mevcut desen / Excel referansı,KAYSI,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P117,Bor İlçe Merkezi,orchard,KİRAZ,,24.0,Damla,19453.2,276000.0,1,20140016.162,468372.468884,C117,Meryem Kurt,current,Mevcut desen / Excel referansı,KİRAZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P118,Bor İlçe Merkezi,orchard,NEKTAR,,4.0,Damla,3391.96,40000.0,1,20140016.162,468372.468884,C118,Hacer Avcı,current,Mevcut desen / Excel referansı,NEKTAR,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P119,Bor İlçe Merkezi,orchard,ŞEFTALİ,,15.0,Damla,12719.85,147000.0,1,20140016.162,468372.468884,C119,Sultan Eren,current,Mevcut desen / Excel referansı,ŞEFTALİ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P120,Bor İlçe Merkezi,orchard,BADEM,,3.0,Damla,1974.63,27000.0,1,20140016.162,468372.468884,C120,Kezban Duran,current,Mevcut desen / Excel referansı,BADEM,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P121,Bor İlçe Merkezi,orchard,CEVİZ,,258.0,Damla,209756.58,2580000.0,1,20140016.162,468372.468884,C121,Ramazan Turan,current,Mevcut desen / Excel referansı,CEVİZ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P122,Kemerhisar,field,BUĞDAY (Dane),,7110.0,Yagmurlama,4356794.7,19104833.07,0,20140016.162,575429.0332,C122,Recep Sarı,current,Mevcut desen / Excel referansı,BUĞDAY (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P123,Kemerhisar,field,ARPA (Dane),,5540.0,Yagmurlama,2855039.0,14404000.0,0,20140016.162,575429.0332,C123,Bekir Doğan,current,Mevcut desen / Excel referansı,ARPA (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P124,Kemerhisar,field,ÇAVDAR (Dane),,40.0,Yagmurlama,20557.6,100000.0,0,20140016.162,575429.0332,C124,Ömer Polat,current,Mevcut desen / Excel referansı,ÇAVDAR (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P125,Kemerhisar,field,MISIR (Dane),,11.0,Yagmurlama,10990.87,44000.0,0,20140016.162,575429.0332,C125,Kemal Bozkurt,current,Mevcut desen / Excel referansı,MISIR (Dane),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P126,Kemerhisar,field,KURU FASULYE,,75.0,Yagmurlama,62583.0,412500.0,0,20140016.162,575429.0332,C126,Halil Uçar,current,Mevcut desen / Excel referansı,KURU FASULYE,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P127,Kemerhisar,field,NOHUT,,650.0,Yagmurlama,432107.0,2080000.0,0,20140016.162,575429.0332,C127,Emin Aydoğan,current,Mevcut desen / Excel referansı,NOHUT,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P128,Kemerhisar,field,AYÇİÇEĞİ,,153.0,Yagmurlama,97390.62,642600.0,0,20140016.162,575429.0332,C128,Şaban Şimşek,current,Mevcut desen / Excel referansı,AYÇİÇEĞİ,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P129,Kemerhisar,field,PATATES,,630.0,Yagmurlama,560385.0,1462240.71,0,20140016.162,575429.0332,C129,Adem Ergin,current,Mevcut desen / Excel referansı,PATATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P130,Kemerhisar,field,ŞEKER PANCARI,,2800.0,Karık,4183788.0,18200000.0,0,20140016.162,575429.0332,C130,Yakup Arslan,current,Mevcut desen / Excel referansı,ŞEKER PANCARI,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P131,Kemerhisar,field,ÇAVDAR (YEŞİLOT),,130.0,Yagmurlama,59489.3,507000.0,0,20140016.162,575429.0332,C131,Veli Aslan,current,Mevcut desen / Excel referansı,ÇAVDAR (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P132,Kemerhisar,field,FİĞ (YEŞİLOT),,350.0,Yagmurlama,212579.5,1575000.0,0,20140016.162,575429.0332,C132,İsmail Bulut,current,Mevcut desen / Excel referansı,FİĞ (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P133,Kemerhisar,field,YONCA (YEŞİLOT),,2765.0,Yagmurlama,3082228.45,17972500.0,0,20140016.162,575429.0332,C133,Serkan Özer,current,Mevcut desen / Excel referansı,YONCA (YEŞİLOT),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P134,Kemerhisar,field,SİLAJLIK MISIR,,850.0,Yagmurlama,710608.5,5270000.0,0,20140016.162,575429.0332,C134,Selim Kara,current,Mevcut desen / Excel referansı,SİLAJLIK MISIR,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P135,Kemerhisar,field,LAVANTA,,7.0,Damla,2772.98,49000.0,0,20140016.162,575429.0332,C135,Mahmut Bilgin,current,Mevcut desen / Excel referansı,LAVANTA,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P136,Kemerhisar,vegetable,SİVRİ BİBER,,5.0,Damla,3490.45,35000.0,0,20140016.162,575429.0332,C136,Ferhat Köse,current,Mevcut desen / Excel referansı,SİVRİ BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P137,Kemerhisar,vegetable,SALÇALIK BİBER,,590.0,Damla,411873.1,5401981.59,0,20140016.162,575429.0332,C137,Erdal Çelik,current,Mevcut desen / Excel referansı,SALÇALIK BİBER,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P138,Kemerhisar,vegetable,SOFRALIK DOMATES,,120.0,Damla,94593.6,1041563.76,0,20140016.162,575429.0332,C138,Cemal Koç,current,Mevcut desen / Excel referansı,SOFRALIK DOMATES,info_ready_drawing_pending,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Çizim bekliyor,pending_panel_drawing,False,True,,,
P139,Kemerhisar,vegetable,SALÇALIK DOMATES,,5400.0,Damla,4256712.0,86355282.6,0,20140016.162,575429.0332,C139,Metin Güneş,current,Mevcut desen / Excel referansı,SALÇALIK DOMATES,geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
P140,Kemerhisar,vegetable,FASULYE (TAZE),,5.0,Damla,2902.1,2878.175,0,20140016.162,575429.0332,C140,Orhan Karaca,current,Mevcut desen / Excel referansı,FASULYE (TAZE),geometry_ready,Parsel bilgileri Excel kaynağından girildi; kullanıcı yalnızca sınır çizimini/polygonu tamamlayacak.,Yüklü gerçek GeoJSON,uploaded_real_geojson,True,False,,,
